	mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_model__n_estimators	param_model__max_features	param_model__max_depth	params	split0_test_accuracy	split1_test_accuracy	split2_test_accuracy	split3_test_accuracy	split4_test_accuracy	split5_test_accuracy	split6_test_accuracy	split7_test_accuracy	split8_test_accuracy	split9_test_accuracy	mean_test_accuracy	std_test_accuracy	rank_test_accuracy	split0_test_balanced_accuracy	split1_test_balanced_accuracy	split2_test_balanced_accuracy	split3_test_balanced_accuracy	split4_test_balanced_accuracy	split5_test_balanced_accuracy	split6_test_balanced_accuracy	split7_test_balanced_accuracy	split8_test_balanced_accuracy	split9_test_balanced_accuracy	mean_test_balanced_accuracy	std_test_balanced_accuracy	rank_test_balanced_accuracy
0	1.4666595220565797	0.0459076873100603	0.07197339534759521	0.011828355490394593	555	log2	460	{'model__n_estimators': 555, 'model__max_features': 'log2', 'model__max_depth': 460}	0.7682926829268293	0.7682926829268293	0.7560975609756098	0.7804878048780488	0.7530864197530864	0.7037037037037037	0.6666666666666666	0.6904761904761905	0.7283950617283951	0.7407407407407407	0.73562395147761	0.035724126167539935	42	0.6064068100358423	0.5098566308243727	0.5138888888888888	0.5244175627240143	0.5021734156943491	0.46855791962174936	0.4432624113475177	0.4656572306341891	0.4806680393502631	0.49385342789598113	0.5008742337017168	0.04243165225489807	55
1	4.796074652671814	0.12271802439299155	0.1148224115371704	0.0087643342626832	1000	sqrt	260	{'model__n_estimators': 1000, 'model__max_features': 'sqrt', 'model__max_depth': 260}	0.7804878048780488	0.7804878048780488	0.7560975609756098	0.7804878048780488	0.7654320987654321	0.691358024691358	0.6790123456790124	0.6904761904761905	0.7037037037037037	0.7530864197530864	0.7380629758678539	0.03976557365568583	1	0.6209677419354839	0.5206093189964157	0.5097222222222223	0.5244175627240143	0.6169450163959429	0.4614657210401891	0.4463356973995272	0.4656572306341891	0.4628231525966598	0.5049645390070922	0.5133908202951736	0.058806982780552	10
2	2.255787205696106	0.14020655675303234	0.058489751815795896	0.007215597435404908	466	sqrt	420	{'model__n_estimators': 466, 'model__max_features': 'sqrt', 'model__max_depth': 420}	0.7560975609756098	0.7560975609756098	0.7682926829268293	0.7682926829268293	0.7530864197530864	0.6790123456790124	0.6790123456790124	0.6904761904761905	0.7283950617283951	0.7530864197530864	0.7331849270873662	0.03467497886109928	66	0.5994623655913978	0.5029121863799283	0.5166666666666666	0.5136648745519713	0.6098528178143826	0.450354609929078	0.4463356973995272	0.4656572306341891	0.4806680393502631	0.5049645390070922	0.5090539027324497	0.05341907795389102	49
3	4.5857901096344	0.1453202547923322	0.1138824462890625	0.011279470616726212	1000	sqrt	140	{'model__n_estimators': 1000, 'model__max_features': 'sqrt', 'model__max_depth': 140}	0.7804878048780488	0.7804878048780488	0.7560975609756098	0.7804878048780488	0.7654320987654321	0.691358024691358	0.6790123456790124	0.6904761904761905	0.7037037037037037	0.7530864197530864	0.7380629758678539	0.03976557365568583	1	0.6209677419354839	0.5206093189964157	0.5097222222222223	0.5244175627240143	0.6169450163959429	0.4614657210401891	0.4463356973995272	0.4656572306341891	0.4628231525966598	0.5049645390070922	0.5133908202951736	0.058806982780552	10
4	0.7598809957504272	0.0332514426878041	0.041370701789855954	0.0033360010556673435	288	log2	100	{'model__n_estimators': 288, 'model__max_features': 'log2', 'model__max_depth': 100}	0.7560975609756098	0.7682926829268293	0.7560975609756098	0.7804878048780488	0.7654320987654321	0.691358024691358	0.691358024691358	0.6904761904761905	0.7160493827160493	0.7407407407407407	0.7356390071837225	0.03342675912001847	30	0.4952956989247312	0.5098566308243727	0.5097222222222223	0.5244175627240143	0.5129261038663921	0.4614657210401891	0.4574468085106383	0.4656572306341891	0.4699153511782201	0.49385342789598113	0.4900556757820951	0.02325116755293518	97
5	2.5767369270324707	0.050057450653335625	0.11597890853881836	0.0032024529268894274	1000	log2	220	{'model__n_estimators': 1000, 'model__max_features': 'log2', 'model__max_depth': 220}	0.7682926829268293	0.7560975609756098	0.7439024390243902	0.7804878048780488	0.7654320987654321	0.6790123456790124	0.6790123456790124	0.6904761904761905	0.7283950617283951	0.7407407407407407	0.733184927087366	0.03594893206807265	72	0.6064068100358423	0.49910394265232977	0.5027777777777778	0.5244175627240143	0.5129261038663921	0.450354609929078	0.450354609929078	0.4656572306341891	0.4806680393502631	0.49385342789598113	0.49865201147949456	0.04312344995438422	69
6	1.2057677268981934	0.018296288515338904	0.06068077087402344	0.0027250427807923435	466	log2	340	{'model__n_estimators': 466, 'model__max_features': 'log2', 'model__max_depth': 340}	0.7682926829268293	0.7560975609756098	0.7439024390243902	0.7804878048780488	0.7407407407407407	0.7037037037037037	0.6790123456790124	0.6904761904761905	0.7283950617283951	0.7407407407407407	0.733184927087366	0.0314244194263499	72	0.6064068100358423	0.49910394265232977	0.5027777777777778	0.5244175627240143	0.4950812171127888	0.46855791962174936	0.450354609929078	0.4656572306341891	0.4806680393502631	0.49385342789598113	0.49868785377340136	0.0412047603319596	60
7	1.2378177165985107	0.03047515716380777	0.062132763862609866	0.0030365177397811594	466	log2	260	{'model__n_estimators': 466, 'model__max_features': 'log2', 'model__max_depth': 260}	0.7682926829268293	0.7560975609756098	0.7439024390243902	0.7804878048780488	0.7407407407407407	0.7037037037037037	0.6790123456790124	0.6904761904761905	0.7283950617283951	0.7407407407407407	0.733184927087366	0.0314244194263499	72	0.6064068100358423	0.49910394265232977	0.5027777777777778	0.5244175627240143	0.4950812171127888	0.46855791962174936	0.450354609929078	0.4656572306341891	0.4806680393502631	0.49385342789598113	0.49868785377340136	0.0412047603319596	60
8	3.8665323734283445	0.10077462907404543	0.09845895767211914	0.0036153882086183793	822	sqrt	380	{'model__n_estimators': 822, 'model__max_features': 'sqrt', 'model__max_depth': 380}	0.7804878048780488	0.7682926829268293	0.7682926829268293	0.7804878048780488	0.7654320987654321	0.6790123456790124	0.6790123456790124	0.7023809523809523	0.7037037037037037	0.7530864197530864	0.7380188841570955	0.03978677689831882	6	0.6209677419354839	0.5098566308243727	0.5166666666666666	0.5244175627240143	0.6169450163959429	0.450354609929078	0.4463356973995272	0.4764099188062321	0.4628231525966598	0.5049645390070922	0.512974153628507	0.05908042978300425	15
9	1.010643482208252	0.02983481397502143	0.05167610645294189	0.0009585161622789099	377	log2	460	{'model__n_estimators': 377, 'model__max_features': 'log2', 'model__max_depth': 460}	0.7682926829268293	0.7560975609756098	0.7439024390243902	0.7804878048780488	0.7530864197530864	0.7037037037037037	0.6666666666666666	0.6904761904761905	0.7283950617283951	0.7407407407407407	0.733184927087366	0.034211008237323336	72	0.6064068100358423	0.49910394265232977	0.5027777777777778	0.5244175627240143	0.5058339052848319	0.46855791962174936	0.4392434988179669	0.4656572306341891	0.4806680393502631	0.49385342789598113	0.49865201147949456	0.04267774243466633	69
