	mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_oversampler__k_neighbors	param_model__subsample	param_model__n_estimators	param_model__min_child_weight	param_model__max_depth	param_model__gamma	param_model__eta	param_model__colsample_bytree	params	split0_test_accuracy	split1_test_accuracy	split2_test_accuracy	split3_test_accuracy	split4_test_accuracy	split5_test_accuracy	split6_test_accuracy	split7_test_accuracy	split8_test_accuracy	split9_test_accuracy	mean_test_accuracy	std_test_accuracy	rank_test_accuracy	split0_test_balanced_accuracy	split1_test_balanced_accuracy	split2_test_balanced_accuracy	split3_test_balanced_accuracy	split4_test_balanced_accuracy	split5_test_balanced_accuracy	split6_test_balanced_accuracy	split7_test_balanced_accuracy	split8_test_balanced_accuracy	split9_test_balanced_accuracy	mean_test_balanced_accuracy	std_test_balanced_accuracy	rank_test_balanced_accuracy
10	15.605312633514405	0.12983371238577493	0.14778761863708495	0.00772954114699034	4	0.9	733	3	9	3	0.01	1	{'oversampler__k_neighbors': 4, 'model__subsample': 0.9, 'model__n_estimators': 733, 'model__min_child_weight': 3, 'model__max_depth': 9, 'model__gamma': 3, 'model__eta': 0.01, 'model__colsample_bytree': 1}	0.7195121951219512	0.6951219512195121	0.6341463414634146	0.7439024390243902	0.7160493827160493	0.654320987654321	0.7037037037037037	0.7380952380952381	0.7283950617283951	0.7160493827160493	0.7049296683443024	0.03361341245798088	38	0.482078853046595	0.47961469534050183	0.673611111111111	0.5073924731182796	0.584915732479219	0.5124113475177304	0.5488179669030733	0.6577792407285495	0.5993289102417448	0.567966903073286	0.5613917233560091	0.06509277681764622	75
11	14.779088139533997	0.14204776358749513	0.14387903213500977	0.0022788329166615676	4	1	822	3	3	3	0.01	0.7	{'oversampler__k_neighbors': 4, 'model__subsample': 1, 'model__n_estimators': 822, 'model__min_child_weight': 3, 'model__max_depth': 3, 'model__gamma': 3, 'model__eta': 0.01, 'model__colsample_bytree': 0.7}	0.6829268292682927	0.7317073170731707	0.6463414634146342	0.7317073170731707	0.654320987654321	0.6419753086419753	0.6790123456790124	0.7261904761904762	0.691358024691358	0.6666666666666666	0.6852206736353078	0.03280672071806561	67	0.4574372759856631	0.5042562724014337	0.7569444444444443	0.5004480286738352	0.5494547395714177	0.4290780141843971	0.5386524822695035	0.6470265525565065	0.578052314497064	0.6078014184397164	0.556915154302398	0.09151875883909746	80
12	14.428855085372925	0.1932557749361146	0.1421510934829712	0.001629804178153424	3	1	1000	1	8	5	0.1366666666666667	1	{'oversampler__k_neighbors': 3, 'model__subsample': 1, 'model__n_estimators': 1000, 'model__min_child_weight': 1, 'model__max_depth': 8, 'model__gamma': 5, 'model__eta': 0.1366666666666667, 'model__colsample_bytree': 1}	0.7317073170731707	0.7073170731707317	0.6097560975609756	0.7073170731707317	0.6790123456790124	0.6666666666666666	0.654320987654321	0.7023809523809523	0.7037037037037037	0.7037037037037037	0.686588592076397	0.03336016347144703	63	0.492831541218638	0.49036738351254483	0.7319444444444444	0.5831093189964157	0.567299626325021	0.5195035460992908	0.5164302600472813	0.629471143296028	0.5814840234881415	0.7053191489361702	0.5817760436363976	0.08044520035116463	24
13	13.130436968803405	0.19963859558173924	0.14466819763183594	0.004461569855684287	4	0.8	911	2	9	5	0.1577777777777778	1	{'oversampler__k_neighbors': 4, 'model__subsample': 0.8, 'model__n_estimators': 911, 'model__min_child_weight': 2, 'model__max_depth': 9, 'model__gamma': 5, 'model__eta': 0.1577777777777778, 'model__colsample_bytree': 1}	0.7439024390243902	0.7073170731707317	0.6341463414634146	0.7195121951219512	0.6790123456790124	0.654320987654321	0.6419753086419753	0.75	0.7407407407407407	0.6666666666666666	0.6937594098163203	0.04180165287639162	58	0.4959677419354838	0.48655913978494625	0.7458333333333332	0.4896953405017921	0.567299626325021	0.5043735224586289	0.509338061465721	0.6685319289005925	0.506062685884237	0.539598108747045	0.55132594893368	0.08308847302947212	87
14	12.558751392364503	0.1067192288699072	0.14295570850372313	0.002940945632665385	1	0.6	822	1	5	5	0.052222222222222225	0.7	{'oversampler__k_neighbors': 1, 'model__subsample': 0.6, 'model__n_estimators': 822, 'model__min_child_weight': 1, 'model__max_depth': 5, 'model__gamma': 5, 'model__eta': 0.052222222222222225, 'model__colsample_bytree': 0.7}	0.7682926829268293	0.6829268292682927	0.6829268292682927	0.7317073170731707	0.7160493827160493	0.654320987654321	0.6666666666666666	0.75	0.7407407407407407	0.7037037037037037	0.7097335140018066	0.035963327445525	33	0.6178315412186379	0.4650537634408602	0.7097222222222221	0.4966397849462365	0.7035766033707008	0.43617021276595747	0.5275413711583924	0.6685319289005925	0.6027606192328224	0.6290780141843971	0.585690606144082	0.09357964803026023	18
15	12.879067730903625	0.1103824428435096	0.14189741611480713	0.0014995250603857008	4	0.9	822	5	7	7	0.03111111111111111	0.9	{'oversampler__k_neighbors': 4, 'model__subsample': 0.9, 'model__n_estimators': 822, 'model__min_child_weight': 5, 'model__max_depth': 7, 'model__gamma': 7, 'model__eta': 0.03111111111111111, 'model__colsample_bytree': 0.9}	0.7073170731707317	0.6951219512195121	0.6341463414634146	0.7195121951219512	0.6419753086419753	0.6666666666666666	0.6790123456790124	0.7142857142857143	0.7037037037037037	0.691358024691358	0.685309932464404	0.028013790393362877	66	0.471326164874552	0.47961469534050183	0.75	0.49350358422939067	0.5423625409898574	0.5195035460992908	0.5346335697399528	0.640223831468071	0.5814840234881415	0.6300236406619385	0.5642675596891696	0.0831021865353736	68
16	13.689887142181396	0.11649087715720453	0.1447455406188965	0.00393239760618409	3	1	644	1	5	3	0.01	0.9	{'oversampler__k_neighbors': 3, 'model__subsample': 1, 'model__n_estimators': 644, 'model__min_child_weight': 1, 'model__max_depth': 5, 'model__gamma': 3, 'model__eta': 0.01, 'model__colsample_bytree': 0.9}	0.7317073170731707	0.7073170731707317	0.6585365853658537	0.7073170731707317	0.7160493827160493	0.6790123456790124	0.691358024691358	0.7142857142857143	0.7160493827160493	0.7160493827160493	0.7037682281584721	0.020449076885313354	40	0.4966397849462365	0.49036738351254483	0.7680555555555556	0.48275089605734767	0.584915732479219	0.5306146572104019	0.46548463356973996	0.6362738643844635	0.5885762220697018	0.6401891252955082	0.568386785508072	0.08994243711135327	56
17	7.743503212928772	0.09243532021632013	0.1461092233657837	0.011658130593971446	1	0.7	377	2	7	9	0.01	0.7	{'oversampler__k_neighbors': 1, 'model__subsample': 0.7, 'model__n_estimators': 377, 'model__min_child_weight': 2, 'model__max_depth': 7, 'model__gamma': 9, 'model__eta': 0.01, 'model__colsample_bytree': 0.7}	0.7439024390243902	0.6951219512195121	0.6097560975609756	0.7073170731707317	0.6790123456790124	0.6419753086419753	0.6049382716049383	0.7261904761904762	0.7160493827160493	0.654320987654321	0.6778584333462382	0.04595694267969743	78	0.6077508960573476	0.587589605734767	0.7402777777777777	0.5869175627240143	0.6713185388545718	0.4972813238770685	0.492080378250591	0.650976519640114	0.5885762220697018	0.6047281323877068	0.602749695737366	0.07072698196050133	4
18	14.98792498111725	0.17058000252150504	0.14814431667327882	0.010393455405506118	4	0.7	644	2	6	0	0.11555555555555555	0.9	{'oversampler__k_neighbors': 4, 'model__subsample': 0.7, 'model__n_estimators': 644, 'model__min_child_weight': 2, 'model__max_depth': 6, 'model__gamma': 0, 'model__eta': 0.11555555555555555, 'model__colsample_bytree': 0.9}	0.7560975609756098	0.7073170731707317	0.7073170731707317	0.7682926829268293	0.7160493827160493	0.691358024691358	0.691358024691358	0.7023809523809523	0.7654320987654321	0.7777777777777778	0.7283380651266829	0.03260491989909298	21	0.5029121863799283	0.4789426523297491	0.5666666666666667	0.5212813620071685	0.4808968199496683	0.47352245862884157	0.5336879432624113	0.4882598200570551	0.527568062228323	0.6034278959810875	0.51771658674909	0.0400081089616866	100
19	10.94834611415863	0.1538634696499724	0.15127863883972167	0.01527268819190468	3	0.8	733	4	5	5	0.2	0.9	{'oversampler__k_neighbors': 3, 'model__subsample': 0.8, 'model__n_estimators': 733, 'model__min_child_weight': 4, 'model__max_depth': 5, 'model__gamma': 5, 'model__eta': 0.2, 'model__colsample_bytree': 0.9}	0.7073170731707317	0.6707317073170732	0.6341463414634146	0.7073170731707317	0.6790123456790124	0.6296296296296297	0.6790123456790124	0.7380952380952381	0.691358024691358	0.6666666666666666	0.6803286445562867	0.031465518391734955	72	0.4751344086021505	0.46572580645161293	0.673611111111111	0.5831093189964157	0.5709601159155037	0.41394799054373516	0.5346335697399528	0.6577792407285495	0.47037291237703044	0.6078014184397164	0.5453075892905777	0.08327435847225083	94
