	mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_subsample	param_n_estimators	param_min_child_weight	param_max_depth	param_gamma	param_eta	param_colsample_bytree	params	split0_test_accuracy	split1_test_accuracy	split2_test_accuracy	split3_test_accuracy	split4_test_accuracy	split5_test_accuracy	split6_test_accuracy	split7_test_accuracy	split8_test_accuracy	split9_test_accuracy	mean_test_accuracy	std_test_accuracy	rank_test_accuracy	split0_test_balanced_accuracy	split1_test_balanced_accuracy	split2_test_balanced_accuracy	split3_test_balanced_accuracy	split4_test_balanced_accuracy	split5_test_balanced_accuracy	split6_test_balanced_accuracy	split7_test_balanced_accuracy	split8_test_balanced_accuracy	split9_test_balanced_accuracy	mean_test_balanced_accuracy	std_test_balanced_accuracy	rank_test_balanced_accuracy
0	3.951990509033203	0.09605890839114987	0.15303583145141603	0.00907123518365991	1	200	4	10	3	0.01	0.8	{'subsample': 1, 'n_estimators': 200, 'min_child_weight': 4, 'max_depth': 10, 'gamma': 3, 'eta': 0.01, 'colsample_bytree': 0.8}	0.7439024390243902	0.7439024390243902	0.6707317073170732	0.7195121951219512	0.6790123456790124	0.6419753086419753	0.6666666666666666	0.6904761904761905	0.691358024691358	0.7160493827160493	0.6963586699359057	0.03209523499855394	39	0.6039426523297491	0.8313172043010754	0.6180555555555555	0.49350358422939067	0.567299626325021	0.6578014184397163	0.45531914893617015	0.6226684222075928	0.6784107374361321	0.6482269503546099	0.6176545300115013	0.09818587770145014	82
1	12.74197313785553	0.5464424336512986	0.19131841659545898	0.058316639911428374	1	1000	5	8	9	0.07333333333333333	0.9	{'subsample': 1, 'n_estimators': 1000, 'min_child_weight': 5, 'max_depth': 8, 'gamma': 9, 'eta': 0.07333333333333333, 'colsample_bytree': 0.9}	0.6951219512195121	0.6585365853658537	0.5853658536585366	0.6829268292682927	0.654320987654321	0.5308641975308642	0.5802469135802469	0.6547619047619048	0.6419753086419753	0.6172839506172839	0.6301404482298791	0.048643097650475586	93	0.5723566308243727	0.7788978494623656	0.7222222222222222	0.5692204301075269	0.6607946312819339	0.5939716312056738	0.4778959810874704	0.6787908711871845	0.6427209639289254	0.7399527186761229	0.6436823929983799	0.08708289201249708	51
2	3.8560449123382567	0.12052979314088645	0.14790151119232178	0.009043434423838719	1	288	5	9	3	0.11555555555555555	0.8	{'subsample': 1, 'n_estimators': 288, 'min_child_weight': 5, 'max_depth': 9, 'gamma': 3, 'eta': 0.11555555555555555, 'colsample_bytree': 0.8}	0.7317073170731707	0.7682926829268293	0.6707317073170732	0.7560975609756098	0.7530864197530864	0.6419753086419753	0.6419753086419753	0.6904761904761905	0.7160493827160493	0.7283950617283951	0.7098786940250353	0.04404927988681128	21	0.5931899641577061	0.8490143369175627	0.6944444444444443	0.514336917562724	0.6135133074048654	0.6578014184397163	0.5173758865248227	0.6266183892912004	0.6962556241897353	0.5750591016548463	0.6337609390587623	0.09373393895571903	62
3	6.329044461250305	0.345751395389003	0.16361684799194337	0.01217128749027689	0.8	200	1	9	0	0.052222222222222225	1	{'subsample': 0.8, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 9, 'gamma': 0, 'eta': 0.052222222222222225, 'colsample_bytree': 1}	0.7682926829268293	0.7560975609756098	0.7682926829268293	0.8292682926829268	0.6666666666666666	0.7407407407407407	0.7160493827160493	0.7142857142857143	0.7777777777777778	0.8024691358024691	0.7539940637501613	0.0445121439769913	12	0.6102150537634409	0.7226702508960573	0.6055555555555555	0.5636200716845878	0.44886753603294444	0.650354609929078	0.4756501182033097	0.5715931533903884	0.7243956379165714	0.6216312056737588	0.5994553193045693	0.08607692409934516	94
4	3.6325546503067017	0.08643186514388729	0.14998159408569336	0.015241973040152578	0.7	288	4	7	5	0.1788888888888889	1	{'subsample': 0.7, 'n_estimators': 288, 'min_child_weight': 4, 'max_depth': 7, 'gamma': 5, 'eta': 0.1788888888888889, 'colsample_bytree': 1}	0.7560975609756098	0.7195121951219512	0.6219512195121951	0.6951219512195121	0.6790123456790124	0.6049382716049383	0.5925925925925926	0.6785714285714286	0.7037037037037037	0.7037037037037037	0.6755204972684649	0.05015056588180127	48	0.7112455197132617	0.7170698924731184	0.7388888888888889	0.5761648745519713	0.6786395180355372	0.5643026004728132	0.40874704491725766	0.6158657011191574	0.6855029360176923	0.7173758865248226	0.641380286271452	0.09705236903737283	56
5	5.336919975280762	0.5443385127835638	0.25181753635406495	0.12787531372030256	0.6	377	1	9	7	0.03111111111111111	1	{'subsample': 0.6, 'n_estimators': 377, 'min_child_weight': 1, 'max_depth': 9, 'gamma': 7, 'eta': 0.03111111111111111, 'colsample_bytree': 1}	0.7439024390243902	0.6707317073170732	0.5487804878048781	0.6707317073170732	0.6419753086419753	0.5802469135802469	0.5925925925925926	0.6666666666666666	0.654320987654321	0.6419753086419753	0.6411924119241192	0.0526623893764389	80	0.7043010752688171	0.78584229390681	0.7013888888888888	0.5622759856630825	0.6537024327003736	0.6223404255319149	0.48900709219858157	0.6855935922756199	0.6534736521009684	0.6778959810874704	0.6535821419622527	0.0776945114099454	32
6	5.1401266098022464	0.6511884692865186	0.1570512533187866	0.01588948870268695	0.9	377	5	4	7	0.1788888888888889	0.8	{'subsample': 0.9, 'n_estimators': 377, 'min_child_weight': 5, 'max_depth': 4, 'gamma': 7, 'eta': 0.1788888888888889, 'colsample_bytree': 0.8}	0.7195121951219512	0.6951219512195121	0.5975609756097561	0.6829268292682927	0.7407407407407407	0.5925925925925926	0.5555555555555556	0.6666666666666666	0.6172839506172839	0.6790123456790124	0.6546973803071364	0.05755031599246015	67	0.6904121863799283	0.799731182795699	0.7291666666666666	0.5654121863799283	0.7177610005338213	0.6254137115839243	0.4637115839243499	0.6855935922756199	0.6248760771753221	0.6991725768321513	0.660125076454741	0.08981387969478404	15
7	2.629818820953369	0.13069609521691444	0.1461796283721924	0.0038991699090138734	0.6	200	1	4	5	0.1788888888888889	1	{'subsample': 0.6, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 4, 'gamma': 5, 'eta': 0.1788888888888889, 'colsample_bytree': 1}	0.7804878048780488	0.6585365853658537	0.6829268292682927	0.6951219512195121	0.7160493827160493	0.6172839506172839	0.5802469135802469	0.6904761904761905	0.6666666666666666	0.7160493827160493	0.6803845657504193	0.0525022507713553	44	0.728942652329749	0.775089605734767	0.7138888888888889	0.5837813620071685	0.5958972012506673	0.5713947990543735	0.4778959810874704	0.6226684222075928	0.6569053610920461	0.7204491725768322	0.6446913446229555	0.08634101029577257	47
8	3.529867100715637	0.0838348961139844	0.14825079441070557	0.0050477515622559975	1	288	5	10	5	0.1366666666666667	0.8	{'subsample': 1, 'n_estimators': 288, 'min_child_weight': 5, 'max_depth': 10, 'gamma': 5, 'eta': 0.1366666666666667, 'colsample_bytree': 0.8}	0.6829268292682927	0.7317073170731707	0.6707317073170732	0.7195121951219512	0.7283950617283951	0.6296296296296297	0.6049382716049383	0.6785714285714286	0.6296296296296297	0.6790123456790124	0.6755054415623521	0.04145000240629476	49	0.5577956989247311	0.8243727598566308	0.7708333333333334	0.4896953405017921	0.6029893998322275	0.6466903073286052	0.4960992907801418	0.6158657011191574	0.6319682757568824	0.6991725768321513	0.6335482684265653	0.10310857905339563	63
9	4.082125663757324	0.05819196692617844	0.1469125270843506	0.003612174659262722	1	288	2	5	9	0.01	0.7	{'subsample': 1, 'n_estimators': 288, 'min_child_weight': 2, 'max_depth': 5, 'gamma': 9, 'eta': 0.01, 'colsample_bytree': 0.7}	0.6707317073170732	0.6463414634146342	0.5853658536585366	0.6707317073170732	0.654320987654321	0.5185185185185185	0.5555555555555556	0.6547619047619048	0.654320987654321	0.6172839506172839	0.6227932636469222	0.04998598869854948	99	0.5584677419354839	0.7719534050179212	0.7222222222222222	0.5660842293906809	0.5604362083428659	0.5868794326241135	0.4637115839243499	0.6787908711871845	0.6534736521009684	0.7399527186761229	0.6301972065421914	0.09339641952446148	70
