	mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_model__n_estimators	param_model__max_features	param_model__max_depth	params	split0_test_accuracy	split1_test_accuracy	split2_test_accuracy	split3_test_accuracy	split4_test_accuracy	split5_test_accuracy	split6_test_accuracy	split7_test_accuracy	split8_test_accuracy	split9_test_accuracy	mean_test_accuracy	std_test_accuracy	rank_test_accuracy	split0_test_balanced_accuracy	split1_test_balanced_accuracy	split2_test_balanced_accuracy	split3_test_balanced_accuracy	split4_test_balanced_accuracy	split5_test_balanced_accuracy	split6_test_balanced_accuracy	split7_test_balanced_accuracy	split8_test_balanced_accuracy	split9_test_balanced_accuracy	mean_test_balanced_accuracy	std_test_balanced_accuracy	rank_test_balanced_accuracy
0	2.264458513259888	0.11241518596026191	0.08685286045074463	0.023804905172342006	555	log2	460	{'model__n_estimators': 555, 'model__max_features': 'log2', 'model__max_depth': 460}	0.7682926829268293	0.7439024390243902	0.7439024390243902	0.7682926829268293	0.7530864197530864	0.7037037037037037	0.691358024691358	0.6904761904761905	0.7530864197530864	0.7407407407407407	0.7356841743020605	0.02815008777567662	79	0.6025985663082437	0.4959677419354838	0.5027777777777778	0.5174731182795699	0.51681537405628	0.47257683215130025	0.4574468085106383	0.4656572306341891	0.5988713490429344	0.49385342789598113	0.5124038226592399	0.04812017614591158	79
1	7.055131530761718	0.23298944967235918	0.11790709495544434	0.009615519463529617	1000	sqrt	260	{'model__n_estimators': 1000, 'model__max_features': 'sqrt', 'model__max_depth': 260}	0.7804878048780488	0.7439024390243902	0.7804878048780488	0.7926829268292683	0.7530864197530864	0.691358024691358	0.7037037037037037	0.7142857142857143	0.7654320987654321	0.7654320987654321	0.7490859035574482	0.03324640298815025	16	0.6171594982078853	0.4997759856630824	0.5277777777777778	0.5313620071684587	0.5131548844657973	0.4574468085106383	0.4645390070921986	0.49111257406188286	0.6059635476244948	0.5120567375886526	0.5220348828160868	0.050319131374624806	18
2	3.369715619087219	0.06695850257425852	0.06292543411254883	0.0031191975739026548	466	sqrt	420	{'model__n_estimators': 466, 'model__max_features': 'sqrt', 'model__max_depth': 420}	0.7926829268292683	0.7317073170731707	0.7804878048780488	0.7804878048780488	0.7530864197530864	0.6790123456790124	0.691358024691358	0.7142857142857143	0.7654320987654321	0.7654320987654321	0.7453972555598571	0.037474095439125506	28	0.6279121863799283	0.4890232974910394	0.5277777777777778	0.5244175627240143	0.5131548844657973	0.450354609929078	0.4534278959810874	0.49111257406188286	0.6059635476244948	0.5120567375886526	0.5195201074023753	0.05504433949074188	28
3	6.824977445602417	0.26631652218916113	0.12300677299499511	0.005178842862150885	1000	sqrt	140	{'model__n_estimators': 1000, 'model__max_features': 'sqrt', 'model__max_depth': 140}	0.7804878048780488	0.7439024390243902	0.7804878048780488	0.7926829268292683	0.7530864197530864	0.691358024691358	0.7037037037037037	0.7142857142857143	0.7654320987654321	0.7654320987654321	0.7490859035574482	0.03324640298815025	16	0.6171594982078853	0.4997759856630824	0.5277777777777778	0.5313620071684587	0.5131548844657973	0.4574468085106383	0.4645390070921986	0.49111257406188286	0.6059635476244948	0.5120567375886526	0.5220348828160868	0.050319131374624806	18
4	1.2760388851165771	0.035517745381358705	0.04510507583618164	0.0021710195468193517	288	log2	100	{'model__n_estimators': 288, 'model__max_features': 'log2', 'model__max_depth': 100}	0.8048780487804879	0.7439024390243902	0.7439024390243902	0.7804878048780488	0.7530864197530864	0.691358024691358	0.7037037037037037	0.6904761904761905	0.7530864197530864	0.7407407407407407	0.7405622230825483	0.03514946475751452	52	0.6348566308243727	0.4959677419354838	0.5027777777777778	0.5244175627240143	0.5131548844657973	0.4614657210401891	0.46855791962174936	0.4656572306341891	0.5988713490429344	0.49385342789598113	0.5159580245962488	0.05468017354371268	57
5	3.648856782913208	0.06628285181807289	0.12156133651733399	0.005099604779951507	1000	log2	220	{'model__n_estimators': 1000, 'model__max_features': 'log2', 'model__max_depth': 220}	0.7804878048780488	0.7439024390243902	0.7560975609756098	0.7682926829268293	0.7407407407407407	0.6790123456790124	0.7037037037037037	0.6904761904761905	0.7654320987654321	0.7407407407407407	0.7368886307910698	0.03279436601408979	67	0.6133512544802867	0.4959677419354838	0.5097222222222223	0.5174731182795699	0.506062685884237	0.450354609929078	0.46855791962174936	0.4656572306341891	0.6059635476244948	0.49385342789598113	0.5126963758507294	0.05252439698151987	67
6	1.8926218271255493	0.05678598337585008	0.06435010433197022	0.0029344087907991084	466	log2	340	{'model__n_estimators': 466, 'model__max_features': 'log2', 'model__max_depth': 340}	0.7804878048780488	0.7439024390243902	0.7439024390243902	0.7682926829268293	0.7530864197530864	0.691358024691358	0.691358024691358	0.6904761904761905	0.7530864197530864	0.7407407407407407	0.7356691185959477	0.03132152561532748	84	0.6133512544802867	0.4959677419354838	0.5027777777777778	0.5174731182795699	0.51681537405628	0.4614657210401891	0.4574468085106383	0.4656572306341891	0.5988713490429344	0.49385342789598113	0.512367980365333	0.05120477898538755	84
7	1.8558184862136842	0.05230710018015153	0.06651382446289063	0.003890848053140551	466	log2	260	{'model__n_estimators': 466, 'model__max_features': 'log2', 'model__max_depth': 260}	0.7804878048780488	0.7439024390243902	0.7439024390243902	0.7682926829268293	0.7530864197530864	0.691358024691358	0.691358024691358	0.6904761904761905	0.7530864197530864	0.7407407407407407	0.7356691185959477	0.03132152561532748	84	0.6133512544802867	0.4959677419354838	0.5027777777777778	0.5174731182795699	0.51681537405628	0.4614657210401891	0.4574468085106383	0.4656572306341891	0.5988713490429344	0.49385342789598113	0.512367980365333	0.05120477898538755	84
8	5.74305112361908	0.2267179470924485	0.10099382400512695	0.005084567998314153	822	sqrt	380	{'model__n_estimators': 822, 'model__max_features': 'sqrt', 'model__max_depth': 380}	0.7926829268292683	0.7439024390243902	0.7804878048780488	0.7926829268292683	0.7530864197530864	0.691358024691358	0.7037037037037037	0.7261904761904762	0.7777777777777778	0.7654320987654321	0.752730459844281	0.034211400457020626	1	0.6279121863799283	0.4997759856630824	0.5277777777777778	0.5313620071684587	0.5131548844657973	0.4574468085106383	0.4645390070921986	0.4979152951503181	0.7170746587356058	0.5120567375886526	0.5349015348532458	0.07513189214821957	1
9	1.5884724855422974	0.06299991107506854	0.0555605411529541	0.0017165011686906147	377	log2	460	{'model__n_estimators': 377, 'model__max_features': 'log2', 'model__max_depth': 460}	0.8048780487804879	0.7439024390243902	0.7439024390243902	0.7682926829268293	0.7654320987654321	0.691358024691358	0.691358024691358	0.7023809523809523	0.7530864197530864	0.7407407407407407	0.7405331870779025	0.03464552394014285	56	0.6348566308243727	0.4959677419354838	0.5027777777777778	0.5174731182795699	0.5239075726378403	0.4614657210401891	0.4574468085106383	0.4764099188062321	0.5988713490429344	0.49385342789598113	0.516303006675102	0.05485869881701079	52
